"";"compartment_ibm";"value"
"10019";"Ia_1_143";1
"10020";"Ia_1_144";1
"10021";"Ia_1_145";2
"10027";"Ia_1_150";1
"10056";"Ia_1_177";1
"10057";"Ia_1_178";1
"10058";"Ia_1_179";1
"10071";"Ia_1_190";1
"10072";"Ia_1_191";1
"10075";"Ia_1_194";1
"10077";"Ia_1_196";1
"10081";"Ia_1_2";5
"10084";"Ia_1_201";1
"10096";"Ia_1_212";1
"10122";"Ia_1_236";1
"10150";"Ia_1_261";1
"10169";"Ia_1_279";4
"10179";"Ia_1_288";1
"10180";"Ia_1_289";1
"10209";"Ia_1_314";1
"10259";"Ia_1_4";3
"10296";"Ia_1_73";1
"10318";"Ia_1_93";1
"10320";"Ia_1_95";1
"10324";"Ia_1_99";1
"10325";"Ia_2_0";45
"10327";"Ia_2_10";1
"10329";"Ia_2_101";1
"10335";"Ia_2_107";3
"10336";"Ia_2_108";1
"10337";"Ia_2_109";1
"10340";"Ia_2_111";6
"10341";"Ia_2_112";5
"10345";"Ia_2_116";3
"10346";"Ia_2_117";4
"10347";"Ia_2_118";1
"10348";"Ia_2_119";1
"10349";"Ia_2_12";2
"10350";"Ia_2_120";9
"10351";"Ia_2_121";1
"10352";"Ia_2_122";1
"10353";"Ia_2_123";1
"10367";"Ia_2_136";2
"10371";"Ia_2_14";1
"10376";"Ia_2_144";1
"10377";"Ia_2_145";5
"10379";"Ia_2_147";1
"10393";"Ia_2_16";1
"10411";"Ia_2_176";1
"10412";"Ia_2_177";2
"10413";"Ia_2_178";3
"10416";"Ia_2_180";1
"10427";"Ia_2_190";1
"10428";"Ia_2_191";1
"10429";"Ia_2_192";1
"10430";"Ia_2_193";1
"10431";"Ia_2_194";2
"10433";"Ia_2_196";2
"10437";"Ia_2_2";11
"10440";"Ia_2_201";2
"10454";"Ia_2_214";1
"10474";"Ia_2_232";1
"10478";"Ia_2_236";2
"10497";"Ia_2_253";1
"10525";"Ia_2_279";9
"10535";"Ia_2_288";2
"10536";"Ia_2_289";3
"10538";"Ia_2_290";1
"10539";"Ia_2_291";1
"10565";"Ia_2_314";2
"10566";"Ia_2_315";1
"10568";"Ia_2_317";1
"10615";"Ia_2_4";6
"10645";"Ia_2_67";1
"10652";"Ia_2_73";1
"10659";"Ia_2_8";2
"10663";"Ia_2_83";1
"10666";"Ia_2_86";1
"10674";"Ia_2_93";1
"10675";"Ia_2_94";2
"10676";"Ia_2_95";4
"10681";"Ia_3_0";61
"10683";"Ia_3_10";2
"10690";"Ia_3_106";1
"10691";"Ia_3_107";4
"10692";"Ia_3_108";1
"10694";"Ia_3_11";1
"10695";"Ia_3_110";1
"10696";"Ia_3_111";8
"10697";"Ia_3_112";6
"10698";"Ia_3_113";1
"10701";"Ia_3_116";4
"10702";"Ia_3_117";6
"10703";"Ia_3_118";1
"10704";"Ia_3_119";1
"10705";"Ia_3_12";2
"10706";"Ia_3_120";13
"10707";"Ia_3_121";1
"10708";"Ia_3_122";1
"10709";"Ia_3_123";2
"10722";"Ia_3_135";1
"10723";"Ia_3_136";2
"10727";"Ia_3_14";1
"10729";"Ia_3_141";1
"10732";"Ia_3_144";1
"10733";"Ia_3_145";6
"10734";"Ia_3_146";1
"10749";"Ia_3_16";1
"10767";"Ia_3_176";1
"10768";"Ia_3_177";4
"10769";"Ia_3_178";4
"10776";"Ia_3_184";1
"10783";"Ia_3_190";2
"10784";"Ia_3_191";1
"10785";"Ia_3_192";2
"10786";"Ia_3_193";1
"10787";"Ia_3_194";2
"10789";"Ia_3_196";3
"10791";"Ia_3_198";1
"10793";"Ia_3_2";15
"10796";"Ia_3_201";3
"10801";"Ia_3_206";1
"10805";"Ia_3_21";1
"10808";"Ia_3_212";1
"10809";"Ia_3_213";1
"10810";"Ia_3_214";1
"10828";"Ia_3_230";1
"10834";"Ia_3_236";3
"10849";"Ia_3_25";1
"10851";"Ia_3_251";1
"10853";"Ia_3_253";1
"10873";"Ia_3_271";1
"10881";"Ia_3_279";12
"10891";"Ia_3_288";2
"10892";"Ia_3_289";4
"10894";"Ia_3_290";1
"10895";"Ia_3_291";1
"10902";"Ia_3_298";1
"10921";"Ia_3_314";3
"10924";"Ia_3_317";1
"10969";"Ia_3_38";1
"10971";"Ia_3_4";8
"10994";"Ia_3_60";1
"11008";"Ia_3_73";2
"11015";"Ia_3_8";2
"11019";"Ia_3_83";1
"11026";"Ia_3_9";1
"11030";"Ia_3_93";1
"11031";"Ia_3_94";3
"11032";"Ia_3_95";5
"11034";"Ia_3_97";1
"11035";"Ia_3_98";1
"11037";"Ia_4_0";52
"11039";"Ia_4_10";1
"11047";"Ia_4_107";4
"11049";"Ia_4_109";1
"11050";"Ia_4_11";1
"11051";"Ia_4_110";1
"11052";"Ia_4_111";7
"11053";"Ia_4_112";5
"11057";"Ia_4_116";3
"11058";"Ia_4_117";5
"11061";"Ia_4_12";2
"11062";"Ia_4_120";11
"11063";"Ia_4_121";1
"11065";"Ia_4_123";2
"11072";"Ia_4_13";1
"11079";"Ia_4_136";2
"11083";"Ia_4_14";1
"11087";"Ia_4_143";1
"11088";"Ia_4_144";1
"11089";"Ia_4_145";5
"11090";"Ia_4_146";1
"11105";"Ia_4_16";1
"11108";"Ia_4_162";1
"11124";"Ia_4_177";2
"11125";"Ia_4_178";3
"11128";"Ia_4_180";1
"11132";"Ia_4_184";1
"11139";"Ia_4_190";1
"11140";"Ia_4_191";1
"11141";"Ia_4_192";2
"11143";"Ia_4_194";2
"11145";"Ia_4_196";3
"11149";"Ia_4_2";13
"11152";"Ia_4_201";2
"11161";"Ia_4_21";1
"11164";"Ia_4_212";1
"11165";"Ia_4_213";1
"11166";"Ia_4_214";1
"11188";"Ia_4_234";1
"11190";"Ia_4_236";3
"11194";"Ia_4_24";1
"11199";"Ia_4_244";1
"11205";"Ia_4_25";1
"11209";"Ia_4_253";1
"11214";"Ia_4_258";1
"11237";"Ia_4_279";10
"11247";"Ia_4_288";2
"11248";"Ia_4_289";3
"11251";"Ia_4_291";1
"11255";"Ia_4_295";1
"11277";"Ia_4_314";2
"11280";"Ia_4_317";1
"11323";"Ia_4_36";1
"11327";"Ia_4_4";6
"11339";"Ia_4_50";1
"11364";"Ia_4_73";2
"11371";"Ia_4_8";2
"11385";"Ia_4_92";1
"11386";"Ia_4_93";1
"11387";"Ia_4_94";2
"11388";"Ia_4_95";4
"11389";"Ia_4_96";1
"11390";"Ia_4_97";1
"11392";"Ia_4_99";1
"11393";"Ia_5_0";46
"11394";"Ia_5_1";1
"11395";"Ia_5_10";1
"11403";"Ia_5_107";4
"11404";"Ia_5_108";1
"11407";"Ia_5_110";1
"11408";"Ia_5_111";6
"11409";"Ia_5_112";4
"11413";"Ia_5_116";3
"11414";"Ia_5_117";5
"11415";"Ia_5_118";1
"11416";"Ia_5_119";1
"11417";"Ia_5_12";2
"11418";"Ia_5_120";10
"11420";"Ia_5_122";1
"11421";"Ia_5_123";1
"11428";"Ia_5_13";1
"11435";"Ia_5_136";1
"11439";"Ia_5_14";1
"11443";"Ia_5_143";1
"11444";"Ia_5_144";1
"11445";"Ia_5_145";4
"11446";"Ia_5_146";1
"11451";"Ia_5_150";1
"11461";"Ia_5_16";1
"11464";"Ia_5_162";1
"11480";"Ia_5_177";3
"11481";"Ia_5_178";3
"11495";"Ia_5_190";1
"11496";"Ia_5_191";1
"11497";"Ia_5_192";1
"11498";"Ia_5_193";1
"11499";"Ia_5_194";2
"11501";"Ia_5_196";2
"11503";"Ia_5_198";1
"11505";"Ia_5_2";11
"11508";"Ia_5_201";2
"11510";"Ia_5_203";1
"11517";"Ia_5_21";1
"11520";"Ia_5_212";1
"11522";"Ia_5_214";1
"11546";"Ia_5_236";3
"11550";"Ia_5_24";1
"11563";"Ia_5_251";1
"11572";"Ia_5_26";1
"11593";"Ia_5_279";9
"11603";"Ia_5_288";1
"11604";"Ia_5_289";3
"11607";"Ia_5_291";1
"11613";"Ia_5_297";1
"11616";"Ia_5_3";1
"11633";"Ia_5_314";2
"11636";"Ia_5_317";1
"11683";"Ia_5_4";6
"11691";"Ia_5_47";1
"11695";"Ia_5_50";1
"11720";"Ia_5_73";1
"11727";"Ia_5_8";2
"11738";"Ia_5_9";1
"11742";"Ia_5_93";1
"11743";"Ia_5_94";2
"11744";"Ia_5_95";3
"11745";"Ia_5_96";1
"11748";"Ia_5_99";1
"11749";"Ia_6_0";46
"11751";"Ia_6_10";1
"11757";"Ia_6_105";1
"11759";"Ia_6_107";3
"11760";"Ia_6_108";1
"11762";"Ia_6_11";1
"11764";"Ia_6_111";6
"11765";"Ia_6_112";4
"11769";"Ia_6_116";3
"11770";"Ia_6_117";5
"11771";"Ia_6_118";1
"11772";"Ia_6_119";1
"11773";"Ia_6_12";1
"11774";"Ia_6_120";9
"11775";"Ia_6_121";1
"11776";"Ia_6_122";1
"11777";"Ia_6_123";1
"11790";"Ia_6_135";1
"11791";"Ia_6_136";1
"11795";"Ia_6_14";1
"11797";"Ia_6_141";1
"11798";"Ia_6_142";1
"11800";"Ia_6_144";1
"11801";"Ia_6_145";4
"11804";"Ia_6_148";1
"11831";"Ia_6_172";1
"11836";"Ia_6_177";2
"11837";"Ia_6_178";3
"11840";"Ia_6_180";1
"11848";"Ia_6_188";1
"11851";"Ia_6_190";1
"11852";"Ia_6_191";1
"11853";"Ia_6_192";1
"11854";"Ia_6_193";1
"11855";"Ia_6_194";1
"11857";"Ia_6_196";2
"11861";"Ia_6_2";12
"11864";"Ia_6_201";1
"11873";"Ia_6_21";1
"11876";"Ia_6_212";1
"11878";"Ia_6_214";1
"11898";"Ia_6_232";1
"11902";"Ia_6_236";3
"11910";"Ia_6_243";1
"11949";"Ia_6_279";9
"11959";"Ia_6_288";1
"11960";"Ia_6_289";3
"11989";"Ia_6_314";2
"11992";"Ia_6_317";1
"12039";"Ia_6_4";6
"12055";"Ia_6_54";1
"12076";"Ia_6_73";2
"12083";"Ia_6_8";1
"12087";"Ia_6_83";1
"12094";"Ia_6_9";1
"12098";"Ia_6_93";1
"12099";"Ia_6_94";2
"12100";"Ia_6_95";3
"12102";"Ia_6_97";1
"12103";"Ia_6_98";1
"12105";"Ia_7_0";20
"12114";"Ia_7_106";1
"12115";"Ia_7_107";1
"12117";"Ia_7_109";1
"12120";"Ia_7_111";3
"12121";"Ia_7_112";2
"12125";"Ia_7_116";2
"12126";"Ia_7_117";2
"12129";"Ia_7_12";1
"12130";"Ia_7_120";4
"12133";"Ia_7_123";1
"12146";"Ia_7_135";1
"12147";"Ia_7_136";1
"12156";"Ia_7_144";1
"12157";"Ia_7_145";2
"12158";"Ia_7_146";1
"12173";"Ia_7_16";1
"12192";"Ia_7_177";1
"12193";"Ia_7_178";1
"12208";"Ia_7_191";1
"12209";"Ia_7_192";1
"12211";"Ia_7_194";1
"12213";"Ia_7_196";1
"12215";"Ia_7_198";1
"12217";"Ia_7_2";6
"12258";"Ia_7_236";2
"12268";"Ia_7_245";1
"12273";"Ia_7_25";1
"12305";"Ia_7_279";4
"12316";"Ia_7_289";2
"12319";"Ia_7_291";1
"12345";"Ia_7_314";1
"12395";"Ia_7_4";2
"12411";"Ia_7_54";1
"12439";"Ia_7_8";1
"12442";"Ia_7_82";1
"12450";"Ia_7_9";1
"12453";"Ia_7_92";1
"12455";"Ia_7_94";1
"12456";"Ia_7_95";2
"12461";"Ia_8_0";12
"12471";"Ia_8_107";1
"12474";"Ia_8_11";1
"12476";"Ia_8_111";2
"12477";"Ia_8_112";1
"12481";"Ia_8_116";1
"12482";"Ia_8_117";2
"12486";"Ia_8_120";2
"12496";"Ia_8_13";1
"12511";"Ia_8_143";1
"12512";"Ia_8_144";1
"12513";"Ia_8_145";1
"12519";"Ia_8_150";1
"12548";"Ia_8_177";1
"12549";"Ia_8_178";1
"12563";"Ia_8_190";1
"12565";"Ia_8_192";1
"12566";"Ia_8_193";1
"12569";"Ia_8_196";1
"12573";"Ia_8_2";3
"12588";"Ia_8_212";1
"12608";"Ia_8_230";1
"12614";"Ia_8_236";1
"12661";"Ia_8_279";2
"12672";"Ia_8_289";1
"12684";"Ia_8_3";1
"12704";"Ia_8_317";1
"12751";"Ia_8_4";1
"12812";"Ia_8_95";1
"12817";"Ia_9_0";9
"12827";"Ia_9_107";1
"12832";"Ia_9_111";1
"12833";"Ia_9_112";1
"12838";"Ia_9_117";1
"12842";"Ia_9_120";1
"12863";"Ia_9_14";1
"12869";"Ia_9_145";1
"12875";"Ia_9_150";1
"12892";"Ia_9_166";1
"12905";"Ia_9_178";1
"12929";"Ia_9_2";2
"12946";"Ia_9_214";1
"13015";"Ia_9_277";1
"13017";"Ia_9_279";1
"13039";"Ia_9_299";1
"13107";"Ia_9_4";1
"13168";"Ia_9_95";1
"13173";"prev_H_1_0";2
"13187";"prev_H_1_110";1
"13188";"prev_H_1_111";1
"13190";"prev_H_1_113";1
"13194";"prev_H_1_117";1
"13200";"prev_H_1_122";1
"13475";"prev_H_1_50";1
"13529";"prev_H_2_0";5
"13531";"prev_H_2_10";1
"13544";"prev_H_2_111";1
"13550";"prev_H_2_117";1
"13554";"prev_H_2_120";1
"13581";"prev_H_2_145";1
"13633";"prev_H_2_192";1
"13637";"prev_H_2_196";1
"13641";"prev_H_2_2";1
"13682";"prev_H_2_236";1
"13819";"prev_H_2_4";1
"13885";"prev_H_3_0";6
"13895";"prev_H_3_107";1
"13900";"prev_H_3_111";1
"13901";"prev_H_3_112";1
"13905";"prev_H_3_116";1
"13906";"prev_H_3_117";1
"13907";"prev_H_3_118";1
"13910";"prev_H_3_120";2
"13911";"prev_H_3_121";1
"13913";"prev_H_3_123";1
"13920";"prev_H_3_13";1
"13933";"prev_H_3_141";1
"13953";"prev_H_3_16";1
"13972";"prev_H_3_177";1
"13973";"prev_H_3_178";1
"13990";"prev_H_3_193";1
"13993";"prev_H_3_196";1
"13997";"prev_H_3_2";1
"14038";"prev_H_3_236";1
"14096";"prev_H_3_289";1
"14175";"prev_H_3_4";1
"14236";"prev_H_3_95";1
"14241";"prev_H_4_0";4
"14251";"prev_H_4_107";1
"14256";"prev_H_4_111";1
"14264";"prev_H_4_119";1
"14266";"prev_H_4_120";2
"14283";"prev_H_4_136";1
"14329";"prev_H_4_178";1
"14345";"prev_H_4_192";1
"14353";"prev_H_4_2";1
"14395";"prev_H_4_237";1
"14441";"prev_H_4_279";1
"14452";"prev_H_4_289";1
"14597";"prev_H_5_0";5
"14607";"prev_H_5_107";1
"14612";"prev_H_5_111";1
"14618";"prev_H_5_117";1
"14619";"prev_H_5_118";1
"14620";"prev_H_5_119";1
"14622";"prev_H_5_120";1
"14647";"prev_H_5_143";1
"14648";"prev_H_5_144";1
"14655";"prev_H_5_150";1
"14703";"prev_H_5_194";1
"14714";"prev_H_5_203";1
"14750";"prev_H_5_236";1
"14797";"prev_H_5_279";1
"14808";"prev_H_5_289";1
"14899";"prev_H_5_50";1
"14931";"prev_H_5_8";1
"14953";"prev_H_6_0";5
"14962";"prev_H_6_106";1
"14968";"prev_H_6_111";1
"14969";"prev_H_6_112";1
"14978";"prev_H_6_120";1
"15065";"prev_H_6_2";1
"15193";"prev_H_6_314";1
"15243";"prev_H_6_4";1
"15287";"prev_H_6_8";1
"15302";"prev_H_6_93";1
"15303";"prev_H_6_94";1
"15304";"prev_H_6_95";1
"15309";"prev_H_7_0";2
"15319";"prev_H_7_107";1
"15417";"prev_H_7_196";1
"15481";"prev_H_7_253";1
"15519";"prev_H_7_288";1
"15665";"prev_H_8_0";2
"15680";"prev_H_8_111";1
"15681";"prev_H_8_112";1
"16021";"prev_H_9_0";1
"16036";"prev_H_9_111";1
"16334";"prev_H_9_60";1
"16370";"prev_H_9_93";1
"16402";"prev_ICU_1_120";1
"16483";"prev_ICU_1_194";1
"16489";"prev_ICU_1_2";1
"16733";"prev_ICU_2_0";1
"17091";"prev_ICU_3_10";1
"17139";"prev_ICU_3_143";1
"17201";"prev_ICU_3_2";1
"17289";"prev_ICU_3_279";1
"17469";"prev_ICU_4_12";1
"17821";"prev_ICU_5_116";1
"17828";"prev_ICU_5_122";1
"17905";"prev_ICU_5_192";1
"17964";"prev_ICU_5_245";1
"18157";"prev_ICU_6_0";1
"18182";"prev_ICU_6_120";1
"18272";"prev_ICU_6_201";1
"18625";"prev_ICU_7_2";1
"18981";"prev_ICU_8_2";1
"19331";"prev_ICU_9_194";1
"19581";"R_1_0";1518
"19582";"R_1_1";13
"19583";"R_1_10";17
"19584";"R_1_100";6
"19585";"R_1_101";82
"19586";"R_1_102";7
"19587";"R_1_103";15
"19588";"R_1_104";14
"19589";"R_1_105";11
"19590";"R_1_106";33
"19591";"R_1_107";108
"19592";"R_1_108";37
"19593";"R_1_109";29
"19594";"R_1_11";11
"19595";"R_1_110";36
"19596";"R_1_111";234
"19597";"R_1_112";173
"19598";"R_1_113";32
"19599";"R_1_114";34
"19600";"R_1_115";21
"19601";"R_1_116";76
"19602";"R_1_117";157
"19603";"R_1_118";44
"19604";"R_1_119";12
"19605";"R_1_12";24
"19606";"R_1_120";73
"19607";"R_1_121";42
"19608";"R_1_122";46
"19609";"R_1_123";26
"19610";"R_1_124";5
"19611";"R_1_125";12
"19612";"R_1_126";2
"19613";"R_1_127";6
"19614";"R_1_128";8
"19615";"R_1_129";5
"19616";"R_1_13";10
"19617";"R_1_130";9
"19618";"R_1_131";8
"19619";"R_1_132";7
"19620";"R_1_133";4
"19621";"R_1_134";26
"19622";"R_1_135";36
"19623";"R_1_136";49
"19624";"R_1_137";5
"19625";"R_1_138";3
"19626";"R_1_139";4
"19627";"R_1_14";12
"19628";"R_1_140";13
"19629";"R_1_141";17
"19630";"R_1_142";34
"19631";"R_1_143";60
"19632";"R_1_144";54
"19633";"R_1_145";58
"19634";"R_1_146";66
"19635";"R_1_147";15
"19636";"R_1_148";40
"19637";"R_1_149";10
"19638";"R_1_15";2
"19639";"R_1_150";15
"19640";"R_1_151";12
"19641";"R_1_152";9
"19642";"R_1_153";13
"19643";"R_1_154";7
"19644";"R_1_155";40
"19645";"R_1_156";12
"19646";"R_1_157";8
"19647";"R_1_158";5
"19648";"R_1_159";4
"19649";"R_1_16";3
"19650";"R_1_160";3
"19651";"R_1_161";3
"19652";"R_1_162";11
"19653";"R_1_163";4
"19654";"R_1_164";3
"19655";"R_1_165";3
"19656";"R_1_166";5
"19657";"R_1_167";4
"19658";"R_1_168";4
"19659";"R_1_169";4
"19660";"R_1_17";5
"19661";"R_1_170";6
"19662";"R_1_171";11
"19663";"R_1_172";11
"19664";"R_1_173";5
"19665";"R_1_174";8
"19666";"R_1_175";10
"19667";"R_1_176";11
"19668";"R_1_177";29
"19669";"R_1_178";25
"19670";"R_1_179";26
"19672";"R_1_180";11
"19673";"R_1_181";13
"19674";"R_1_182";6
"19675";"R_1_183";2
"19676";"R_1_184";12
"19677";"R_1_185";4
"19678";"R_1_186";6
"19679";"R_1_187";3
"19680";"R_1_188";25
"19681";"R_1_189";22
"19682";"R_1_19";1
"19683";"R_1_190";51
"19684";"R_1_191";57
"19685";"R_1_192";43
"19686";"R_1_193";33
"19687";"R_1_194";50
"19688";"R_1_195";12
"19689";"R_1_196";25
"19690";"R_1_197";2
"19691";"R_1_198";13
"19692";"R_1_199";9
"19693";"R_1_2";129
"19694";"R_1_20";10
"19695";"R_1_200";4
"19696";"R_1_201";6
"19697";"R_1_202";10
"19698";"R_1_203";5
"19699";"R_1_204";1
"19700";"R_1_205";3
"19701";"R_1_206";2
"19702";"R_1_207";1
"19703";"R_1_208";1
"19704";"R_1_209";2
"19705";"R_1_21";38
"19706";"R_1_210";3
"19707";"R_1_211";6
"19708";"R_1_212";20
"19709";"R_1_213";38
"19710";"R_1_214";93
"19711";"R_1_215";19
"19712";"R_1_216";8
"19713";"R_1_217";8
"19714";"R_1_218";2
"19715";"R_1_219";2
"19716";"R_1_22";1
"19717";"R_1_220";5
"19718";"R_1_221";5
"19719";"R_1_222";9
"19720";"R_1_223";4
"19721";"R_1_224";2
"19722";"R_1_225";1
"19723";"R_1_226";3
"19724";"R_1_227";1
"19725";"R_1_228";1
"19726";"R_1_229";1
"19727";"R_1_23";8
"19728";"R_1_230";12
"19729";"R_1_231";1
"19730";"R_1_232";8
"19731";"R_1_233";1
"19732";"R_1_234";5
"19733";"R_1_235";1
"19734";"R_1_236";295
"19735";"R_1_237";18
"19736";"R_1_238";4
"19737";"R_1_239";6
"19738";"R_1_24";13
"19739";"R_1_240";12
"19740";"R_1_241";19
"19741";"R_1_242";3
"19742";"R_1_243";3
"19743";"R_1_244";14
"19744";"R_1_245";12
"19745";"R_1_246";1
"19746";"R_1_247";2
"19747";"R_1_248";16
"19748";"R_1_249";9
"19749";"R_1_25";17
"19750";"R_1_250";2
"19751";"R_1_251";26
"19752";"R_1_252";6
"19753";"R_1_253";40
"19754";"R_1_254";31
"19755";"R_1_255";5
"19757";"R_1_257";9
"19758";"R_1_258";30
"19759";"R_1_259";3
"19760";"R_1_26";35
"19762";"R_1_261";2
"19763";"R_1_262";3
"19764";"R_1_263";1
"19765";"R_1_264";1
"19766";"R_1_265";5
"19767";"R_1_266";2
"19768";"R_1_267";12
"19769";"R_1_268";2
"19770";"R_1_269";2
"19771";"R_1_27";2
"19772";"R_1_270";5
"19773";"R_1_271";5
"19774";"R_1_272";3
"19775";"R_1_273";3
"19776";"R_1_274";23
"19777";"R_1_275";4
"19778";"R_1_276";10
"19779";"R_1_277";6
"19780";"R_1_278";8
"19781";"R_1_279";120
"19782";"R_1_28";2
"19783";"R_1_280";15
"19784";"R_1_281";9
"19785";"R_1_282";3
"19786";"R_1_283";1
"19787";"R_1_284";4
"19788";"R_1_285";2
"19789";"R_1_286";3
"19790";"R_1_287";1
"19791";"R_1_288";3
"19792";"R_1_289";10
"19793";"R_1_29";5
"19794";"R_1_290";5
"19795";"R_1_291";8
"19796";"R_1_292";2
"19798";"R_1_294";2
"19799";"R_1_295";15
"19800";"R_1_296";2
"19801";"R_1_297";12
"19802";"R_1_298";8
"19803";"R_1_299";1
"19804";"R_1_3";34
"19805";"R_1_30";5
"19806";"R_1_300";1
"19809";"R_1_303";1
"19810";"R_1_304";1
"19811";"R_1_305";2
"19812";"R_1_306";1
"19814";"R_1_308";4
"19815";"R_1_309";6
"19816";"R_1_31";3
"19817";"R_1_310";4
"19818";"R_1_311";3
"19819";"R_1_312";6
"19820";"R_1_313";3
"19821";"R_1_314";10
"19822";"R_1_315";6
"19823";"R_1_316";1
"19824";"R_1_317";55
"19825";"R_1_318";18
"19826";"R_1_319";15
"19827";"R_1_32";5
"19828";"R_1_320";2
"19829";"R_1_321";4
"19830";"R_1_322";8
"19831";"R_1_323";2
"19832";"R_1_324";3
"19833";"R_1_325";1
"19834";"R_1_326";1
"19835";"R_1_327";1
"19836";"R_1_328";2
"19837";"R_1_329";2
"19838";"R_1_33";3
"19839";"R_1_330";4
"19840";"R_1_331";2
"19841";"R_1_332";1
"19842";"R_1_333";11
"19843";"R_1_334";4
"19844";"R_1_335";1
"19845";"R_1_336";2
"19846";"R_1_337";2
"19847";"R_1_338";2
"19848";"R_1_339";2
"19849";"R_1_34";4
"19850";"R_1_340";4
"19851";"R_1_341";1
"19852";"R_1_342";2
"19856";"R_1_346";2
"19857";"R_1_347";2
"19858";"R_1_348";2
"19859";"R_1_349";1
"19860";"R_1_35";5
"19861";"R_1_350";1
"19863";"R_1_352";2
"19864";"R_1_353";1
"19865";"R_1_354";2
"19866";"R_1_355";7
"19867";"R_1_36";4
"19868";"R_1_37";4
"19869";"R_1_38";4
"19870";"R_1_39";2
"19871";"R_1_4";71
"19872";"R_1_40";3
"19873";"R_1_41";1
"19874";"R_1_42";2
"19875";"R_1_43";3
"19876";"R_1_44";4
"19877";"R_1_45";1
"19878";"R_1_46";2
"19879";"R_1_47";5
"19880";"R_1_48";2
"19881";"R_1_49";7
"19882";"R_1_5";3
"19883";"R_1_50";32
"19884";"R_1_51";14
"19885";"R_1_52";1
"19886";"R_1_53";1
"19887";"R_1_54";5
"19890";"R_1_57";1
"19891";"R_1_58";4
"19892";"R_1_59";2
"19893";"R_1_6";3
"19894";"R_1_60";8
"19895";"R_1_61";1
"19896";"R_1_62";1
"19897";"R_1_63";1
"19898";"R_1_64";1
"19899";"R_1_65";3
"19900";"R_1_66";16
"19901";"R_1_67";1
"19903";"R_1_69";1
"19904";"R_1_7";3
"19905";"R_1_70";4
"19906";"R_1_71";1
"19907";"R_1_72";1
"19908";"R_1_73";3
"19909";"R_1_74";6
"19910";"R_1_75";1
"19911";"R_1_76";2
"19912";"R_1_77";1
"19913";"R_1_78";1
"19915";"R_1_8";17
"19917";"R_1_81";1
"19918";"R_1_82";7
"19919";"R_1_83";6
"19920";"R_1_84";5
"19921";"R_1_85";2
"19922";"R_1_86";3
"19923";"R_1_87";6
"19924";"R_1_88";3
"19926";"R_1_9";18
"19927";"R_1_90";2
"19928";"R_1_91";58
"19929";"R_1_92";90
"19930";"R_1_93";104
"19931";"R_1_94";151
"19932";"R_1_95";186
"19933";"R_1_96";51
"19934";"R_1_97";56
"19935";"R_1_98";9
"19936";"R_1_99";3
"19937";"R_2_0";2952
"19938";"R_2_1";25
"19939";"R_2_10";33
"19940";"R_2_100";13
"19941";"R_2_101";160
"19942";"R_2_102";14
"19943";"R_2_103";30
"19944";"R_2_104";27
"19945";"R_2_105";20
"19946";"R_2_106";65
"19947";"R_2_107";211
"19948";"R_2_108";73
"19949";"R_2_109";56
"19950";"R_2_11";21
"19951";"R_2_110";70
"19952";"R_2_111";455
"19953";"R_2_112";336
"19954";"R_2_113";62
"19955";"R_2_114";66
"19956";"R_2_115";40
"19957";"R_2_116";148
"19958";"R_2_117";306
"19959";"R_2_118";86
"19960";"R_2_119";25
"19961";"R_2_12";47
"19962";"R_2_120";142
"19963";"R_2_121";82
"19964";"R_2_122";90
"19965";"R_2_123";50
"19966";"R_2_124";10
"19967";"R_2_125";24
"19968";"R_2_126";3
"19969";"R_2_127";12
"19970";"R_2_128";17
"19971";"R_2_129";9
"19972";"R_2_13";20
"19973";"R_2_130";16
"19974";"R_2_131";15
"19975";"R_2_132";13
"19976";"R_2_133";8
"19977";"R_2_134";50
"19978";"R_2_135";70
"19979";"R_2_136";96
"19980";"R_2_137";10
"19981";"R_2_138";5
"19982";"R_2_139";9
"19983";"R_2_14";23
"19984";"R_2_140";24
"19985";"R_2_141";33
"19986";"R_2_142";66
"19987";"R_2_143";116
"19988";"R_2_144";105
"19989";"R_2_145";113
"19990";"R_2_146";128
"19991";"R_2_147";28
"19992";"R_2_148";78
"19993";"R_2_149";18
"19994";"R_2_15";4
"19995";"R_2_150";29
"19996";"R_2_151";22
"19997";"R_2_152";17
"19998";"R_2_153";27
"19999";"R_2_154";14
"20000";"R_2_155";79
"20001";"R_2_156";25
"20002";"R_2_157";16
"20003";"R_2_158";9
"20004";"R_2_159";7
"20005";"R_2_16";7
"20006";"R_2_160";4
"20007";"R_2_161";6
"20008";"R_2_162";21
"20009";"R_2_163";9
"20010";"R_2_164";6
"20011";"R_2_165";7
"20012";"R_2_166";9
"20013";"R_2_167";8
"20014";"R_2_168";8
"20015";"R_2_169";8
"20016";"R_2_17";9
"20017";"R_2_170";13
"20018";"R_2_171";21
"20019";"R_2_172";21
"20020";"R_2_173";11
"20021";"R_2_174";16
"20022";"R_2_175";19
"20023";"R_2_176";23
"20024";"R_2_177";55
"20025";"R_2_178";49
"20026";"R_2_179";50
"20027";"R_2_18";1
"20028";"R_2_180";20
"20029";"R_2_181";24
"20030";"R_2_182";11
"20031";"R_2_183";5
"20032";"R_2_184";24
"20033";"R_2_185";8
"20034";"R_2_186";12
"20035";"R_2_187";6
"20036";"R_2_188";48
"20037";"R_2_189";44
"20038";"R_2_19";1
"20039";"R_2_190";99
